id,url,title,img_url,type,country,synopsis,director,alsoknownas,episodes,score,ranked,popularity,watchers,aired,duration,genres,tags,mainrole,supportrole
257,https://mydramalist.com/257-i-am-your-teacher,I am Your Teacher (2007),https://i.mydramalist.com/DkX1Dc.jpg?v=1, Drama, South Korea ,"The story focuses on the conflicts between the young teachers and the problems that high school students have. Jang Yi San is a timid and incompetent homeroom teacher who has to teach the only daughter of a highly dangerous mob leader, Eun Byul. Eun Byul is a new student at MyungMoon High with little drive to succeed. ", Kim Jung Gyu ,"  I Am Teacher ,  I'm Sam: I am your teacher ,  I Am Sam ,  Ai Em Saem  ", 16," 6.7 (scored by 2,225 users)", #5799, #1601," 5,682"," Aug  6, 2007 - Oct  2, 2007", 1 hr. 5 min.,"Comedy,Romance,School","AgeGap[DramaLife],AgeGap[RealLife],OlderMan/YoungerWoman,Cohabitation,Student-TeacherRelationship,AdaptedFromAManga","Yang Dong Geun,Park Min Young,Son Tae Young,Park Jun Gyu,Park Chae Kyung,T.O.P,",
69299,https://mydramalist.com/69299-discipline-z-vampire,Discipline Z: Vampire (2020),https://i.mydramalist.com/qgP2D_4c.jpg?v=1, Drama, South Korea ,A YouTube streamer who is a big fan of mysterious events and a man with a mutated gene meet and have to deal with an unscrupulous businessman searching for immortality.   , Han Jae Woon ,"  dscpn z ,  dscpn 2 ,  discipline 2  ", 6," 6.7 (scored by 1,042 users)", #5811, #2567," 3,282"," Oct 30, 2020 - Dec 18, 2020", 20 min.,"Mystery,Romance,Sci-Fi,Supernatural","GayRomance,GayMaleLead,Mutant,MultipleMains,LGBTQ+,Miniseries,WebSeries,BilingualMaleLead,Immortality,BilingualSupportingCharacter","Oh Dong Joon,Kim Chan Kyu,Ahn Dae Kyum,Kim Dan,Kim Yoo Ri,",
7352,https://mydramalist.com/7352-bel-ami,Bel Ami (2013),https://i.mydramalist.com/81wLQc.jpg?v=1, Drama, South Korea ,"Dokgo Ma Te is an ambitious man and wants to make a lot of money using his beautiful appearance. He sets out to date ten of the most successful women in Korea. A strange woman then appears in front of Dokgo Ma Te. Her name is Kim Bo Tong, an ordinary girl come from a poor background who’s been in love with him for ten years. Can she make Dokgo Ma Te love her?    ~~ Adapted from the manhwa ""Yeppeun Namja ~Yeol Yeoja Jeonbbokgi~"" (예쁜 남자 ~열 여자 정복기~) by Cheon Kye Young (천계영)."," Lee Jae Sang,  Jung Jung Hwa,  Shin Yong Hwi ","  Beautiful Man ,  Beautiful Guy ,  Pretty Man ,  Pretty Boy ,  Beautiful Boy ,  Yeppeun Namja ,  Yeppeunnamja  ", 16," 6.7 (scored by 8,754 users)", #5823, #460," 18,766"," Nov 20, 2013 - Jan  9, 2014", 60 min.,"Comedy,Romance,Drama,Family","SassyFemaleLead,EccentricFemaleLead,Beauty,FemaleChasesMaleFirst,UnrequitedLove,LoveTriangle,ArrogantMaleLead,AdaptedFromAManhwa","Jang Geun Suk,IU,Han Chae Young,Lee Jang Woo,","Jei,Lee Mi Young,"
14689,https://mydramalist.com/14689-princes-prince,Prince's Prince (2015),https://i.mydramalist.com/rRKgEc.jpg?v=1, Drama, South Korea ,"Park Shi Hyun’s younger sister is so engrossed in video games and her computer, she lives in an imaginary world all her own. Shi Hyun tries to get his sister to return to the real world, however his nemesis Lee Mong Ryong is trying to stand in the way. ", Shin Joo Hwan ,"  The Prince's Prince ,  Prince's Man ,  Prince of Prince ,  Peurinseueui Wangja  ", 10," 6.7 (scored by 2,029 users)", #5827, #1991," 4,457"," Jun  8, 2015 - Jun 19, 2015", 10 min.,"Romance,Drama,Melodrama","Miniseries,Brother-SisterRelationship,AdaptedFromAWebtoon,ShortLengthSeries,PretendRelationship,Misunderstanding,WebSeries,FemaleChasesMaleFirst","Choi Jong Hoon,Yuna,Im Yoon Ho,","Son Se Bin,Kim Min Chul,Woo Hyeok,"
15206,https://mydramalist.com/15206-immutable-law-of-first-love,Immutable Law of First Love (2015),https://i.mydramalist.com/2QQNEc.jpg?v=1, Drama, South Korea ,"The story of Jong Goo, a handsome genius man and Yeo Ri, a woman who is always hurt by seeing her boyfriend together with other girls. ~~ The web drama is based on an original web novel of the same name. ", Peter Lee ,"  Cheotsarang Boolbyeoneui Beobchik ,   First Love Syndrome ,    ", 11, 6.7 (scored by 499 users), #5831, #4113," 1,677"," Sep 16, 2015 - Oct  9, 2015", 10 min.,"Romance,Drama,Melodrama",AdaptedFromAWebNovel,"Kim Jeong Hoon,Song Ji Eun,","Ha Eun Seol,Lee Jin,Lee Jung Bin,"
12000,https://mydramalist.com/12000-doll-house,Doll House (2014),https://i.mydramalist.com/xkJWyc.jpg?v=1, Drama, South Korea ,"A girl with no home takes a seemingly perfect opportunity to move in with a Professor and his housemaid in a beautiful and secluded mansion. However, the mysteries pile up when the housemaid calls the shots, prevents Young Hee from meeting the Professor, and forces her to follow her strange rules. Fellow housemates Byung Tae and Soo Jung seem to have good intentions when secretly interacting with Young Hee, but just who are they really and why are they there? Leaving may not be as easy as coming into this mysterious house.", Kim Sang Hwi ,"  Dollhouse ,   House of Dolls ,    ", 12, 6.7 (scored by 309 users), #5833, #6425, 846," Nov 16, 2014 - Nov 28, 2014", 7 min.,"Thriller,Mystery,Horror,Drama","ZE:A,MemoryManipulation,Housemaid,Homeless,Professor,FakeSibling,AttemptedMurder,Secret,FakeDaughter,Betrayal","Jung Hee Chul,Sun Joo Ah,","Kim Jung Seok,Yeo Woo Rin,"
166,https://mydramalist.com/166-heading-to-the-ground,Heading to the Ground (2009),https://i.mydramalist.com/pk7jbc.jpg?v=1, Drama, South Korea ,"The drama about a man trying to achieve what is thought to be impossible: fulfilling his dreams of being a great soccer player. He meets Kang Hae Bin, a sports agent, who tries to live her life away from the influence of her rich father. ", Park Sung Soo ,"  Maenddange Heding ,  No Limit ,  Heading to Bare Ground  ", 16," 6.7 (scored by 1,397 users)", #5840, #2836," 2,901"," Sep  9, 2009 - Nov  4, 2009", 1 hr. 10 min.,"Romance,Sports",,"U-Know,Go Ah Ra,","Lee Sang Yoon,Park Soon Chun,Bang Joon Seo,Ricky Kim,"
111,https://mydramalist.com/111-coffee-house,Coffee House (2010),https://i.mydramalist.com/aEBp9c.jpg?v=1, Drama, South Korea ,"Lee Jin Soo made it big after writing several thriller novels and establishing himself as a talented novelist. He works for Seo Eun Young, the owner of the biggest publishing company in Korea, and has a long-time friendship with her. Jin Soo has lots of fans, especially female ones, and he seems to be the perfect match for any woman... but what no one knows is that he is actually a bit weird and sarcastic, has lots of strange habits, and holds a dark secret. The one who has to cope with him and his habits is his secretary, Kang Seung Yeon, who begged him for this job to become a pro instead of the below-average girl that she really is. On top of that, there is also the return of Han Ji Won, Eun Young's ex-fiance, whom she despises. Ji Won tries to win Eun Young back, but she has her eyes set on Jin Soo.", Pyo Min Soo ,"  Keopi Hauseu ,  Keopi Haooseu  ", 18," 6.6 (scored by 3,579 users)", #5852, #1399," 6,609"," May 17, 2010 - Jul 27, 2010", 1 hr. 5 min.,"Comedy,Romance","FriendsToLovers,OfficeRomance,LoveTriangle","Kang Ji Hwan,Ham Eun Jung,Park Shi Yeon,Jung Woong In,","Jung  Soo Young,Son Se Bin,"
502,https://mydramalist.com/502-freeze,Freeze (2006),https://i.mydramalist.com/MjAY8c.jpg?v=1, Drama, South Korea ,"This is a story involving vampires. It goes back to 350+ years when Baek Jung Won saved the vampire I Wha from being burned at the stake in his village. He fell off the cliff while they escaped and I Wha had to give him her blood in order to save him from dying and thus Baek Jung Won was transformed into a vampire also. In the modern day Seoul, they opened a bar. One day, Baek Jung Won received a letter from his former lover who was dying and entrusted him to look after her daughter, Jang Ji Yun. Baek Jung Won fell in love with this woman some 20 years ago but broke up without telling her the truth about himself. After her mother's funeral, Jang Ji Yun found a picture that her mother treasured a lot with someone looking like Baek Jung Won in it and she set out to look for him. When she finally found him, she thought he was the son of her mother's long lost lover as Baek Jung Won's appearance didn't change as a vampire. They start to fall in love and I Wha has difficulty dealing with that. At the same time, a serial killer who sucks blood from the victims is on the loose.",,  Peurijeu  , 5, 6.6 (scored by 491 users), #5866, #4979," 1,271"," Oct 27, 2006 - Oct 31, 2006", 60 min.,"Horror,Romance,Drama,Supernatural","Miniseries,InterspeciesRomance,Vampire,Suspense","Lee Seo Jin,Park Han Byul,Son Tae Young,","Lee In,"
985,https://mydramalist.com/985-exhibition-of-fireworks,Exhibition of Fireworks (2006),https://i.mydramalist.com/GJBEXc.jpg?v=1, Drama, South Korea ,"Shin Na Ra, a woman who is almost thirty, welcomes her boyfriend of seven years back from his business trip. During their dinner, he tells her that he not only had an affair but fell in love with another woman. Thus their relationship is no more. To make herself feel better, Na Ra drinks a large amount of alcohol and unknowingly dropped the ring her ex-boyfriend gave her into a random stranger's cup. The stranger, In Jae, drinks the shot without seeing the ring and both of them end up in the hospital.  To support herself, Na Ra pretends to be her 20 year old sister in order to work as a cosmetic clerk at Mi Rae (the woman her ex-boyfriend fell in love with)'s shop but fate has brought In Jae to the shop to. Thus began their surprising journey of love, where In Jae is in love with Mi Rae too."," Kim Hong Seon,  Jung Se Ho ","  Bool-kkot-nol-i ,  Fireworks Display ,  Bulkkotnori  ", 17, 6.6 (scored by 760 users), #5880, #4500," 1,472"," May 13, 2006 - Jul  9, 2006", 1 hr. 10 min.,"Romance,Drama,Melodrama","OlderWoman/YoungerMan,CharacterDevelopment,UnrequitedLove,LoveTriangle","Kang Ji Hwan,Han Chae Young,Yoon Sang Hyun,Park Eun Hye,","Park Geun Hyung,Kim Chang Sook,"
7604,https://mydramalist.com/7604-marry-him-if-you-dare,Marry Him If You Dare (2013),https://i.mydramalist.com/g0JEvc.jpg?v=1, Drama, South Korea ,"Set in the world of television broadcasting, Na Mi Rae travels back in time to prevent her 32-year-old self from marrying news anchor, Kim Shin, thus sending her past self down a different path and enabling her to pursue the things she really wanted in life. "," Yoo Jong Sun,  Kwon Gye Hong ","  Future's Choice ,  Miraeui Suntaek ,  Future Selection ,  Mirae's Choice ,  Choice of the Future ,  The Future Choice ,  The Choice of the Future ,  Mi Rae's Choice  ", 16," 6.6 (scored by 6,387 users)", #5886, #655," 14,065"," Oct 14, 2013 - Dec  3, 2013", 1 hr. 3 min.,"Comedy,Romance,Supernatural","CNBLUE,SecondChance,TimeTravel,IdolActor","Yoon Eun Hye,Lee Dong Gun,Jung Yong Hwa,Han Chae Ah,","Choi Myung Gil,Oh Jung Se,"
22478,https://mydramalist.com/22478-trace-of-the-hand,Trace of the Hand (2017),https://i.mydramalist.com/o7XKzc.jpg?v=1, Drama, South Korea ,"Is there an app to help you get the woman you love? Kim Hong Sik is a shy young man who returns to college after serving his mandatory military service. He discovers an app called T-Scope that helps him to see other people’s secret messages. Can he use it to help him capture the heart of the “Queen of the Engineering College”, whom he has secretly loved for years? ",,"  Sonui Heunjeok ,   Traces of Hand ,    ", 17, 6.6 (scored by 418 users), #5888, #4069," 1,715"," Feb 27, 2017", 8 min.,"Comedy,Romance","ShortLengthSeries,ShyMaleLead,WebSeries","Shin Jae Ha,Ryu Hwa Young,","Kwon Young Min,Lee Bum Kyu,Kwak Min Seok,Go Yoo An,"
66691,https://mydramalist.com/66691-goedam,Goedam (2020),https://i.mydramalist.com/18pJy_4c.jpg?v=1, Drama, South Korea ,"When night falls on this city, shadows and spirits come alive in this horror anthology series focused on urban legends.  ",,"  Ghost Story ,  The Possessed ,  Doshi Goedam  ", 8," 6.5 (scored by 2,291 users)", #5896, #2307," 3,730"," Aug 20, 2020", 10 min.,"Thriller,Horror,Psychological,Supernatural","ExtremeViolence,Ghost,ShortLengthSeries,DarkFantasy,CGI,SpiritPossession,UrbanLegend,VengefulSpirit,Shamanism,Anthology","Song Chae Yun,Seola,Jang Won Hyuk,Kim Ye Ji,Jung Young Ki,Joo Bo Bi,",
3097,https://mydramalist.com/3097-glowing-she,My Shining Girl (2012),https://i.mydramalist.com/MdzPbc.jpg?v=1, Drama, South Korea ,"Jeon Ji Huon starts working as a scriptwriter in a broadcasting company, KBN. At her new workplace, she meets Noh Yong Woo, a PD who used to be her boyfriend and Gang Min, a difficult to work with a snobby top star. To prove her worth in the eyes of her ex and new coworkers, she tries to persuade Gang Min to cooperate with KBN. ",,"  She's Completely Insane ,  She Shines ,  Sunshine Girl ,  Glowing She  ", 12," 6.5 (scored by 1,543 users)", #5898, #2129," 4,088"," Jan  7, 2012 - Mar 24, 2012", 1 hr. 5 min.,"Comedy,Romance","EntertainmentIndustry,PlayboyMaleLead,OlderWoman/YoungerMan,OfficeRomance,LoveTriangle,Friendship","So Yi Hyun,Park Kwang Hyun,Kim Hyung Jun,","Kang Se Jung,Bae Gun Woo,Seung Hyo Bin,"
1444,https://mydramalist.com/1444-manny,Manny (2011),https://i.mydramalist.com/ElJXzc.jpg?v=1, Drama, South Korea ,"Tall, with a perfect figure and his qualifications as an Ivy League graduate, Lee Han is Seoul's top male nanny. He is employed by Seo Do Young as a live-in nanny to look after her two young children, Eun Bi and Jung Min. (dramawiki) ", Park Soo Cheol ,    , 16," 6.5 (scored by 1,657 users)", #5900, #2749," 2,996"," Apr 13, 2011 - Jun  2, 2011", 1 hr. 5 min.,"Comedy,Romance","SingleMother,PlaygirlFemaleLead,FashionDesigner,Bad/WrongTag,Baseball,Fashion,Sismance,LoveTriangle","Seo Ji Suk,Choi Jung Yoon,","Byun Jung Soo,Gu Seung Hyun,Seo Woo Jin,Jung Da Bin,"
2926,https://mydramalist.com/2926-the-musical,The Musical (2011),https://i.mydramalist.com/d2W7zc.jpg?v=1, Drama, South Korea ,"Go Eun Bi is a medical student, but dreams of becoming a musical actress. Hong Jae Yi is an ultra-talented composer who becomes involved in a love triangle with Go Eun Bi and Bae Kang Hee. Bae Kang Hee is a musical diva, full of confidence and pride in herself. ",,  Deo Myujikeol  , 15," 6.5 (scored by 2,215 users)", #5904, #1964," 4,507"," Sep  2, 2011 - Dec 16, 2011", 1 hr. 5 min.,"Music,Romance,Drama,Melodrama","Pre-produced,PerformingArts","Gu Hye Seon,Park Ki Woong,Ki Eun Se,Choi Daniel,Ock Joo Hyun,","Kim Yong Min,"
13479,https://mydramalist.com/13479-jumping-girl,Jumping Girl (2015),https://i.mydramalist.com/Ex40Oc.jpg?v=1, Drama, South Korea ,"Follows the life of Nam Sang Ah, who becomes the target of public criticism due to a sudden mistake. How in the world can this happen? Nam Sang Ah is an ordinary girl. But her life is turned upside down when she mistakenly becomes the victim of a public witch hunt. Her friends, Han Ga Eul and Lee Yenny, try to help Sang Ah. But Yenny also is busy working as the personal bodyguard to Seo Ah Shin (Block B’s B-Bomb), a top idol star who is hiding a vulnerable side. Can Gong Joo Ri, who has survived her own witch hunt in the past, help Sang Ah through this crisis and reclaim her life? ",,"  Jeompinggeol ,    ", 15," 6.4 (scored by 1,232 users)", #5922, #2980," 2,728"," Apr 27, 2015 - Apr 28, 2015", 10 min.,"Friendship,Romance,Drama","EntertainmentIndustry,WebSeries,FamousLead/CommonLead,SecondaryCouple,Celebrity,AdaptedFromAWebtoon,ClumsyFemaleLead,BodyguardFemaleLead,ArrogantMaleLead","Luna,U-kwon,Hana,B-Bomb,","Park Ha Sung,"
15911,https://mydramalist.com/15911-delicious-love,Delicious Love (2015),https://i.mydramalist.com/7qg6yc.jpg?v=1, Drama, South Korea ,"A teen romantic comedy that tells the story of a chef named Sung Jun who is the best at his craft and has no flaws in the eyes of others, but he is simply hopeless when it comes to love. But when he meets a girl who eats everything deliciously, he falls in love at first sight. ",,"  Tasty Love ,  masitneun yeonae ,  Sarangeun Masitda  ", 3, 6.4 (scored by 566 users), #5924, #4034," 1,736"," Nov  5, 2015 - Nov 10, 2015", 30 min.,"Food,Comedy,Romance,Youth","ChefMaleLead,Miniseries,WebSeries,Restaurant,Seaside,FriendsToLovers,ChildhoodFriends,Cooking,UnrequitedLove,RestaurateurMaleLead","Gongchan,Moon Ga Young,Kim Yoo Mi,Kim Hee Jung,","Ami,Kim Dae Geon,"
714433,https://mydramalist.com/714433-judo-boys,Blue of Winter (2022),https://i.mydramalist.com/rA5Jm_4c.jpg?v=1, Drama, South Korea ,"Ji Seok and Do Jin meet Hyeon Woo during high school at a judo competition between high schools in Seoul.  Hyeon Woo, who is obsessed with fighting despite knowing that he will get hurt, uses reckless techniques against his opponent to win. In the end, Hyeon Woo ends up on a stretcher, but he can't hide his joy at the feeling of having managed to win. Ji Seok and Do Jin are curious about Hyeon Woo from that day on. Do Jin follows Hyeon Woo to the same school and meets Hyeon Woo again at the judo club.  As the elite prospect of a family of judo medalists, Do Jin, who swept the current judo championship, is bullied by the jealous superiors of the judo club. Hyeon Woo wisely saves Do Jin, and in the process, the two become close.  Ji Seok approaches Hyeon Woo with the intention of being a friend and ends up becoming a lover. Do Jin is called to a competition between athletes in a situation where he is falling in love with Hyeon Woo. Hyeon Woo, who receives Do Jin's confession before leaving for the competition, rejects his confession and prays for Do Jin's Olympic victory.  Six years later, Do Jin, who became a gold medalist, meets again with Hyeon Woo and Ji Seok, who are in their third year of college, and are struggling with their time together.",,"  Judo Boys ,  Udo Sonyeon  ", 5, 6.4 (scored by 950 users), #5926, #2525," 3,352"," Mar 15, 2022 - Mar 29, 2022", 10 min.,"Romance,Youth,MartialArts,Sports","GayMaleLead,GayRomance,LGBTQ+,Miniseries,HighSchool,WebSeries,Student,LoveTriangle,ShortLengthSeries,LongTimeCrush","Lee Jung Min,Min In Gi,Jeon Yu Bin,Yoo Young Mo,",
21601,https://mydramalist.com/21601-whats-up-with-these-kids,What's Up With These Kids!? (2016),https://i.mydramalist.com/Y8nyBc.jpg?v=1, Drama, South Korea ,A drama of teenagers experiencing and overcoming a financial crisis within the school. ,,"  Yaenedeul MONEY?! ,  YEAH MONEY?! ,  What's With Money? ,  WHAT'S WITH MONEY ,  Yeanedeul MONEY?! ,  Is This Money?  ", 6, 6.4 (scored by 581 users), #5925, #4178," 1,632"," Nov 16, 2016 - Dec  1, 2016", 13 min.,"Business,Romance,Drama","ShortLengthSeries,AirheadFemaleLead,SmartMaleLead,Miniseries,HighSchool,StrongFemaleLead,WebSeries,SchoolBullying,Friendship","Jung Da Bin,Cha Hak Yeon,Hong Bin,Kim Chan Mi,","Choi Soo Han,Lee Seung Hyung,"
15840,https://mydramalist.com/15840-investigator-alice,Detective Alice (2015),https://i.mydramalist.com/yoN04c.jpg?v=1, Drama, South Korea ,"Cheon Yeon Ju is a girl who specializes in investigating crimes. She teams up with Jeong Re Oh, an employee of the Ministry of Food and Drug Safety, to investigate a series of crimes. ",,"  Susagwan Aelliseu ,  Investigator Alice  ", 8, 6.4 (scored by 496 users), #5929, #4828," 1,331"," Oct 19, 2015 - Oct 30, 2015", 15 min.,"Mystery,Comedy","Miniseries,WebSeries,Investigation","Kim Nam Joo,Jo Dong Hyuk,Lady Jane,","Lee Seung Hyung,Lee Kwang Il,Choi Jong Hoon,"
3122,https://mydramalist.com/3122-the-color-of-a-woman,The Color of a Woman (2011),https://i.mydramalist.com/96vwgc.jpg?v=1, Drama, South Korea ,"A drama that contrasts a woman who succeeds with knowledge and reason and a woman who weaponizes appearance and sensitivity.  Byun So Ra comes from an ordinary background, but she works very hard. She is then betrayed by her boyfriend and her dreams of becoming a professor fails. Byun So-Ra then joins a cosmetics company and she also meets a rival with whom she clashes in this cosmetics company.  Jae Hee will play the leading man, Yoon Joon Soo. His character is a good looking, smart, and talented chaebol, as he’s the head of this cosmetics company.", Kim Soo Young ,"  Color of Woman, Kheol-leo O-beo Oo-meon  ", 20," 6.4 (scored by 2,332 users)", #5930, #1747," 5,127"," Dec  5, 2011 - Feb  7, 2012", 1 hr. 5 min.,"Business,Comedy,Romance",,"Yoon So Yi,Lee Soo Kyung,Jae Hee,Shim Ji Ho,","Park Sang Myun,Kim Joo Young,"
342,https://mydramalist.com/342-triple,Triple (2009),https://i.mydramalist.com/pkYVbc.jpg?v=1, Drama, South Korea ,"This drama is about a female figure skater, Lee Haru, who is hoping to make it big. Her life gets complicated when she reunites with her step-brother, Shin Hwal, after many years of being separated. Hwal's father and Haru's mother died tragically in a car accident. Hwal and his friends; Hae Yoon, Hyun Tae, and Sang Hee all work at the same ad agency. While Haru is trying to make her dreams come true, she unintentionally brings together her skating coach, Choi Soo In, and Hwal together. Haru starts developing feelings for Hwal but things are complicated further as Soo In is her brother's estranged wife.", Lee Yoon Jung ,  Teuripeul  , 16, 6.4 (scored by 915 users), #5933, #3412," 2,243"," Jun 11, 2009 - Jul 30, 2009", 1 hr. 10 min.,"Romance,Sports","InnocentFemaleLead,PetDeath,ColdMaleLead,SecondaryCouple,WinterSport,MarriageProposal,ForbiddenLove,Dog,FigureSkating,LoveSquare","Min Hyo Rin,Lee Jung Jae,Lee  Ha Na ,Yoon Kye Sang,Lee Sun Kyun,Kim Hee,",
397,https://mydramalist.com/397-style,Style (2009),https://i.mydramalist.com/aE6z9c.jpg?v=1, Drama, South Korea ,"Lee Seo Jung has recently joined a fashion magazine company called Style. Her boss, Editor Park, is loathed by her employees because of her bad temper. As Seo Jung is trying to climb the ranks of this company, she realizes that the fashion world is not a pretty place. Romance, backstabbing, competition, and lies all come along with the territory. However, she meets Seo Woo Jin who helps her during this tough time. ", Oh Jong Rok ,"  Seutail ,  スタイル  ", 16, 6.4 (scored by 797 users), #5937, #3991," 1,769"," Aug  1, 2009 - Sep 20, 2009", 1 hr. 10 min.,Romance,"Photographer,SassyFemaleLead,Chef,StrongFemaleLead","Ryu Shi Won,Lee Yong Woo,Lee Ji Ah,Kim Hye Soo,","Han Chae Ah,Kim Yong Rim,"
1603,https://mydramalist.com/1603-romance-town,Romance Town (2011),https://i.mydramalist.com/WV4o3_4c.jpg?v=1, Drama, South Korea ,"The story of domestic help who work for rich households. No Soon Geum is one of these housekeepers; despite the master-maid heirarchy, she's bold, fearless, and unafraid of doing hard work in order to support herself. As a child, Soon Geum had dreamt of living a grand life in a Cinderella story, complete with her own white knight, but that dream had faded as reality took over. However, she reaches a turning point in her life when she is hired as a maid for the rich and handsome Kang Gun Woo."," Kim Jin Won,  Hwang Eui Kyung ","  Maids ,  Housekeepers  ", 20," 6.3 (scored by 2,276 users)", #5941, #1988," 4,465"," May 11, 2011 - Jul 14, 2011", 1 hr. 5 min.,"Comedy,Romance,Drama,Family","Secret,RichFamily,Gambling,StepFamily,Sismance,RichMaleLead,UnrequitedLove,LoveTriangle,Bromance","Sung Yoo Ri,Jung Gyu Woon,Kim Min Joon,","Jo Hwi Joon,Kim Dong Beom,Kwon Ki Sun,"
6622,https://mydramalist.com/6622-nail-shop-paris,Nail Shop Paris (2013),https://i.mydramalist.com/Bd7Ybc.jpg?v=1, Drama, South Korea ,"A romantic comedy revolving around flower boy nail artists and the happenings around them. It will center the story of Hong Yeo Joo, the writer of an internet novel who dresses up like a boy and gets hired to work at a famous nail shop Paris filled with flower boy nail artists.   ",,"  Nail Salon Paris ,   Neilsyap Pariseu ,   Nailshop Paris ,    ", 10," 6.3 (scored by 5,287 users)", #5946, #895," 10,451"," May  3, 2013 - Jun 28, 2013", 50 min.,"Comedy,Romance,Drama,Supernatural","Cross-Dressing,Writer,NailArtist,HiddenIdentity,Miniseries,LoveTriangle","Park Gyu Ri,Jeon Ji Hoo,Song Jae Rim,Thunder,","Byun Woo Min,Kim Chae Yeon,"
51007,https://mydramalist.com/51007-love-alarm-season-2,Love Alarm 2 (2021),https://i.mydramalist.com/pYVrV_4c.jpg?v=1, Drama, South Korea ,"Longing for resounding proof of her feelings, Kim Jo Jo sets out to uninstall the shield and make the app ring for her one true love.   "," Kim Jin Woo,  Lee Na Jung ","  Love Alarm Season 2 ,  Love Alarm S2 ,  Joahamyeon Ullineun Sijeun 2 ,  Joahamyeon Ullineun 2 ,  Johahamyeon Ullineun 2  ", 6," 6.2 (scored by 17,578 users)", #5952, #177," 35,378"," Mar 12, 2021", 57 min.,"Friendship,Romance,School,Drama","MobileApp,LoveTriangle,DatingApp,EccentricMaleLead,TragicPast,AdaptedFromAWebtoon,CollegeToWorkingLife,Misunderstanding,FirstLove,HardworkingFemaleLead","Kim So Hyun,Jung Ga Ram,Song Kang,","Go Min Si,Shim Yi Young,Kim Si Eun,"
15154,https://mydramalist.com/15154-under-the-black-moonlight,Under the Black Moonlight (2016),https://i.mydramalist.com/WdnR5c.jpg?v=1, Drama, South Korea ,"The drama revolves about incidents that take place to an owner of a mountain cabin and his mother after a group of friends’ visit to the cabin.  “Under Black Moonlight”, the first of the five series, is an unusual genre of mystery thriller. As it is known to have high-quality images and sophisticated story, “Under Black Moonlight” has drawn keen attention even from the stage of its scenario is written. ",,"  Geomeun Dalbich Araeseo ,    ", 9, 6.2 (scored by 800 users), #5953, #3501," 2,165"," May 24, 2016 - May 26, 2016", 10 min.,"Thriller,Mystery,Horror,Drama","Suspense,ShortLengthSeries,Gardener,AnimalAbuse,VisualArts,SelfishMother,Miniseries,Mother-SonRelationship,Death,Student","Nam Tae Hyun,Kim Seo Ra,Kim Soo Yeon,","Kang Pil Sun,Kang Pil Sun,Yang Young Jo,"
15153,https://mydramalist.com/15153-magic-cell-phone,Magic Cell Phone (2016),https://i.mydramalist.com/pB2Pnc.jpg?v=1, Drama, South Korea ,"The drama revolves around the romance between an ordinary guy and a girl group member.  ~~ The drama is a joint Korean-Chinese production, for a total of 5 parts. ",,"  Magic Hand Phone ,  Mabeobeui Handeupon ,  Magic Cellphone ,  魔幻手機 ,  魔幻手机 ,  Mohuan Shouji ,  Magic Phone  ", 10, 6.1 (scored by 587 users), #5959, #4337," 1,552"," Jul 13, 2016 - Sep 14, 2016", 10 min.,Romance,"WebSeries,Magic,FirstLove,ShortLengthSeries,Miniseries","Kim Jin Woo,Park Min Ji,","Kwak Min Seok,Nam Jung Hee,Kim Ki Doo,Jung Jae Hyuk,"
12507,https://mydramalist.com/12507-golbangi,Golbaengi (2000),https://i.mydramalist.com/2o33Ec.jpg?v=1, Drama, South Korea ,- ,,"  Golbaengyi ,  Gol Baeng Yi ,  @골뱅이  ", 247, 9.2 (scored by 3 users), #30579, #99999, 26," Oct 16, 2000 - Nov 16, 2001", 30 min.,Sitcom,,"Kim Hyo Jin,Kim Jin Soo,Jung Sung Hwa,Kwon Yong Woon,Park Mi Sun,","Han Seol Ah,"
12224,https://mydramalist.com/12224-magic-castle,Magic Castle (1999),https://i.mydramalist.com/7rg0ec.jpg?v=1, Drama, South Korea ,"""Magic Castle"" tells the story of residents who live in a shabby apartment complex. Lee Pung Jin, who is inflexible and values his own principles, is a police officer at a precinct station. He meets Hong Yoon Hee who is the victim of a pickpocket incident on the bus. She doesn't have any family. Pung Jin and Yoon Hee soon fall in love. Source: AsianWiki ",,  Mabeopui Seong  , 14, 8.9 (scored by 3 users), #30797, #99999, 25," Nov 15, 1999 - Dec 28, 1999",,Romance,,"Lee Na Young,Yoo  Joon Sang,Hwang In Sung,","Song Ok Sook,Lee Deok Hwa,Song Sun Mi,"
28075,https://mydramalist.com/28075-all-the-love-in-the-world-season-3,All the Love in the World: Season 3 (2017),https://i.mydramalist.com/LdY3rc.jpg?v=1, Drama, South Korea ,"'All love in the world' is a realistic yet fresh and comic depiction of the romance of various young couples nowadays. The webdrama is divided in three seasons, each one is focused on one couple with their own problems. Season 3 depicts the pros and cons of a long-distance relationship between a woman from Seoul and a man from Busan. ",,    , 5, 8.8 (scored by 5 users), #31013, #99999, 133," Aug 30, 2017", 12 min.,"Romance,Life","LongDistanceRelationship,Miniseries,WebSeries","Yang Jung Won,Lee Seung Hyub,",
